group,names,scores,logfoldchanges,pvals,pvals_adj
13,ADH1C,9.008006,,2.0983749307048241e-19,2.8352685351967276e-17
14,KIT,22.586922,,5.827032788084833e-113,1.5431730932685064e-108
14,VWA5A,18.430017,,7.545840774146444e-76,9.991825061086013e-72
14,LTC4S,18.38454,,1.7471159475018425e-75,1.5422957212563764e-71
14,TPSAB1,17.531029,,8.305452515323303e-69,5.498832474082676e-65
14,TPSB2,17.283487,,6.264377184843742e-67,3.3179900197243363e-63
14,CPA3,17.168652,,4.5589131677669604e-66,1.8475631269683514e-62
14,MS4A2,17.164658,,4.883488233500155e-66,1.8475631269683514e-62
14,GATA2,16.365484,,3.373322818159221e-60,1.1166963524163831e-56
14,HPGDS,16.16851,,8.410637373703548e-59,2.4748767729754567e-55
14,CD63,16.050001,,5.7162310745161616e-58,1.513829475464115e-54
14,LMO4,15.511768,,2.8881442188725383e-54,6.953338486218312e-51
14,FCER1G,15.505698,,3.174464077154224e-54,7.005777679606276e-51
14,CLU,15.471571,,5.397376276096171e-54,1.099528583998884e-50
14,IL1RL1,15.325109,,5.196782441726593e-53,9.247431195648858e-50
14,TYROBP,15.324598,,5.237755085705277e-53,9.247431195648858e-50
14,FOSB,15.022911,,5.197381069370592e-51,8.602640178758836e-48
14,VIM,14.879645,,4.468637145400905e-50,6.961348089508951e-47
14,SRGN,14.840352,,8.03334704603124e-50,1.181928499000252e-46
14,AHR,14.82661,,9.858815197181374e-50,1.37416317298397e-46
14,SLC18A2,14.818469,,1.112928431680006e-49,1.47368418280908e-46
14,CAPG,14.569802,,4.371522188473824e-48,5.512905815112014e-45
14,CTSD,14.462968,,2.0764837314921748e-47,2.499614484595785e-44
14,FXYD5,13.560692,,6.848682270515049e-42,7.885810981306524e-39
14,GLUL,13.345037,,1.2660678526909836e-40,1.3970531226173049e-37
14,BMP2K,13.277278,,3.1358807727964192e-40,3.3219012202387026e-37
14,NFKBIA,13.21189,,7.491872029778885e-40,7.63104796017824e-37
14,HDC,13.152463,,1.6472021442802542e-39,1.6156612735916284e-36
14,ANXA1,13.137324,,2.0121759124126787e-39,1.9031590960151774e-36
14,NFKBIZ,13.131537,,2.1720107134987643e-39,1.9834951629513026e-36
14,RHOBTB3,12.938423,,2.7318010699485963e-38,2.4115429245149557e-35
14,ACSL4,12.899159,,4.550331978853524e-38,3.8873045740638025e-35
14,AL157895.1,12.816096,,1.332409877324423e-37,1.1026940869119593e-34
14,ALOX5,12.7675495,,2.48866757377593e-37,1.997193435039635e-34
14,CD9,12.669742,,8.70003995554732e-37,6.613067046055627e-34
14,IL18R1,12.669384,,8.739846188571798e-37,6.613067046055627e-34
14,BST2,12.563056,,3.3705853136710746e-36,2.412519212485164e-33
14,RHEX,12.386537,,3.0910792378836057e-35,2.1542381962334611e-32
14,CD44,12.3021965,,8.814423419587918e-35,5.985445523614022e-32
14,SAMSN1,12.231008,,2.1228817927789013e-34,1.3712263053210646e-31
14,GALC,12.0313635,,2.4311188793937113e-33,1.5329362210234203e-30
14,FTH1,11.901941,,1.1562601690183472e-32,7.121218152584392e-30
14,LAPTM4A,11.893615,,1.2775466805999614e-32,7.689379259620177e-30
14,ALOX5AP,11.762501,,6.090346901219057e-32,3.5842368218885403e-29
14,LMNA,11.676835,,1.6741269967365192e-31,9.638240272733312e-29
14,NSMCE1,11.635322,,2.7255956256424963e-31,1.5357861479551113e-28
14,NR4A1,11.454529,,2.2317281463035853e-30,1.2061807448685274e-27
14,RGS13,11.43042,,2.946814020727282e-30,1.5608095142184123e-27
14,BHLHE40,11.273049,,1.7828541348485984e-29,9.257907069254006e-27
14,SKIL,11.171744,,5.606869973440058e-29,2.8016365567285485e-26
14,TIMP1,11.1471815,,7.391057031992157e-29,3.624765988486079e-26
15,BASP1,19.067308,,4.71978552892981e-81,6.2497040081324084e-77
15,HLA-DRA,19.000486,,1.689702963900484e-80,1.4916134530992172e-76
15,ACTG1,18.796385,,8.084339194494185e-79,5.352438872194738e-75
15,HLA-DPB1,18.75545,,1.7473628434400876e-78,9.255082036564768e-75
15,OAZ1,18.36377,,2.5619263057303085e-75,1.1307915725775958e-71
15,CD74,18.315018,,6.280578313317305e-75,2.3761222210226024e-71
15,CD37,18.228006,,3.093974061135792e-74,1.0242214382632398e-70
15,MS4A1,18.068092,,5.684587062004506e-73,1.5054491916306533e-69
15,ACTB,17.799536,,7.12571455932058e-71,1.715548169768063e-67
15,IRF8,17.714424,,3.2453014722603826e-70,7.162109907489308e-67
15,HLA-DPA1,17.705568,,3.798294902859948e-70,7.737711070187694e-67
15,SERF2,17.57368,,3.9189484262373006e-69,7.413250798003031e-66
15,SMIM14,17.42168,,5.649402035439817e-68,9.974207606970177e-65
15,CORO1A,17.221775,,1.8231126351610626e-66,2.84008775982179e-63
15,LAPTM5,17.200615,,2.627270068245347e-66,3.865444067630085e-63
15,LMO2,16.913548,,3.575176694785613e-64,4.73407022040037e-61
15,TCL1A,16.664864,,2.3602286743681432e-62,2.9764731420615018e-59
15,ARPC3,16.64491,,3.2945515505523323e-62,3.9658913051489736e-59
15,VPREB3,16.243078,,2.5005408670820926e-59,2.648872951317402e-56
15,LIMD2,16.226702,,3.265360052778164e-59,3.3260203952970817e-56
15,HLA-DQA1,16.195932,,5.387468246050979e-59,5.284308205932151e-56
15,CD79B,16.031136,,7.745457063193681e-58,7.325819264448509e-55
15,CD79A,16.022535,,8.894952152772651e-58,8.12293165040959e-55
15,HLA-DQA2,15.99982,,1.2814488966070545e-57,1.1260156721743734e-54
15,ATP5MG,15.931063,,3.857439934890021e-57,3.0956539938088614e-54
15,HLA-DRB1,15.7964525,,3.2912212874879698e-56,2.563570981074821e-53
15,MARCKSL1,15.551126,,1.5633486579670555e-54,1.1829189288269009e-51
15,HMGN1,15.42529,,1.1065600091821266e-53,8.140285756436183e-51
15,RPL28,15.268546,,1.2390557363008707e-52,8.413823862681014e-50
15,RGS13,15.199106,,3.5847936472244865e-52,2.373402253986152e-49
15,ARPC2,15.18446,,4.482415998434876e-52,2.8953127533305077e-49
15,H3F3A,15.15277,,7.263891737792266e-52,4.5802296402845856e-49
15,LRMP,15.084212,,2.057139096962254e-51,1.2669584815081716e-48
15,RACK1,15.0272875,,4.8652069275087055e-51,2.9283017059366605e-48
15,UBE2J1,14.848854,,7.076817128753638e-50,3.9875605961868637e-47
15,UCP2,14.8472395,,7.249264848860774e-50,3.999630854007914e-47
15,HLA-DMA,14.769919,,2.2898792573521866e-49,1.237609640254244e-46
15,NCF1,14.663951,,1.0970013703823272e-48,5.8103774583670344e-46
15,HLA-DQB1,14.645374,,1.4420446110184547e-48,7.488170085019948e-46
15,TCEA1,14.562008,,4.899694229297126e-48,2.4953577360476115e-45
15,IGKC,14.40274,,4.97326182253079e-47,2.4850357140770363e-44
15,POU2AF1,14.35775,,9.527043384568787e-47,4.672309073213614e-44
15,MEF2C,14.190781,,1.0448916916808082e-45,4.941404762639793e-43
15,FAM3C,14.165511,,1.4977389514815583e-45,6.958705377558966e-43
15,CD22,14.001461,,1.5269800986756616e-44,6.972243785039232e-42
15,HLA-DMB,13.901352,,6.215645194600542e-44,2.789981893027223e-41
15,EAF2,13.886964,,7.598878395877088e-44,3.354018275966882e-41
15,GAPDH,13.84826,,1.303313391078683e-43,5.658303038678159e-41
15,PRDX6,13.773438,,3.682601826430461e-43,1.5730055511186756e-40
15,RFTN1,13.748527,,5.1977010280792014e-43,2.184932005184468e-40
16,SOX4,7.6158085,,2.6204572418306945e-14,9.641553664682816e-11
16,PROX1,7.3490057,,1.9968632509705001e-13,4.166026977641735e-10
16,EPCAM,7.2389674,,4.5211288663570014e-13,6.775575402118508e-10
16,MDK,7.033216,,2.0182632249925814e-12,2.323898477716458e-09
16,CYSTM1,6.8202677,,9.087106985180831e-12,8.29840876857048e-09
16,ELF3,6.8110614,,9.688138565656866e-12,8.552365787809692e-09
16,MS4A8,6.720349,,1.8128976169656782e-11,1.548740890003292e-08
16,DSTN,6.6734567,,2.4984762121001314e-11,1.9524574485957358e-08
16,CST3,6.6729774,,2.5066477835688937e-11,1.9524574485957358e-08
16,ALDH1A1,6.6272864,,3.419135062445277e-11,2.5152487182982852e-08
16,SCG5,6.5948124,,4.257936086868366e-11,3.0248963845971886e-08
16,WFDC2,6.570725,,5.007089705514933e-11,3.400070683875691e-08
16,KRT8,6.5591073,,5.413084357498066e-11,3.583867825990532e-08
16,C12orf75,6.422063,,1.3443995360728565e-10,6.981124100748522e-08
16,PCLO,6.408221,,1.4722767021138782e-10,7.49813536578497e-08
16,DSP,6.3702626,,1.8870479980773627e-10,8.683169948435383e-08
16,DST,6.349053,,2.1664437962626267e-10,9.724395094309008e-08
16,CD24,6.296575,,3.042941723186588e-10,1.2791464389706413e-07
16,PCSK1N,6.2760515,,3.472795095099759e-10,1.437031757867608e-07
16,QDPR,6.2690735,,3.632026727067297e-10,1.4797994432757418e-07
16,PAM,6.263029,,3.77569718204171e-10,1.515027098060767e-07
16,HEPACAM2,6.2585196,,3.8864946900739445e-10,1.536209535481019e-07
16,SEZ6L2,6.0826807,,1.1818964148397516e-09,4.2297517235406946e-07
16,INSM1,6.0804887,,1.1981686360765212e-09,4.230813331895268e-07
16,CPE,6.0450187,,1.4939254737831956e-09,4.945453540275046e-07
16,PBX1,6.019681,,1.7476117826234128e-09,5.644146687709249e-07
16,H3F3A,6.006517,,1.8955134499902075e-09,5.95576112597072e-07
16,BEX3,5.9944406,,2.0418718987034745e-09,6.274927812499206e-07
16,NPDC1,5.992894,,2.0613930434143823e-09,6.274927812499206e-07
16,ATP1B1,5.9730687,,2.328320293856803e-09,6.85121181580108e-07
16,KRT18,5.9663463,,2.4262490934624757e-09,7.060918103534807e-07
16,AZGP1,5.943099,,2.7968331550131636e-09,8.050927439588436e-07
16,SCGN,5.935297,,2.9331374994440222e-09,8.352503268578069e-07
16,KCTD12,5.9112134,,3.395963174011351e-09,9.466872919720274e-07
16,CHGA,5.898447,,3.6693825430660357e-09,1.012252686333519e-06
16,DSG2,5.8929996,,3.792470494328821e-09,1.0354226402196924e-06
16,CHGB,5.886554,,3.943318556590256e-09,1.0656214830018342e-06
16,SMIM22,5.837258,,5.3066882188850055e-09,1.405370241007316e-06
16,SERPINA1,5.824305,,5.7350776734936355e-09,1.5037827923478412e-06
16,PTMS,5.796073,,6.788579645937157e-09,1.7286726419553247e-06
16,TEAD1,5.7671304,,8.063269777985027e-09,2.014524278588467e-06
16,SCG3,5.762909,,8.267652371686782e-09,2.0435930072163893e-06
16,RIMBP2,5.761561,,8.333951772056416e-09,2.0435930072163893e-06
16,PTPRN2,5.7375507,,9.605562435857483e-09,2.3337991742093003e-06
16,TTR,5.7343884,,9.786485218059783e-09,2.3561408002716112e-06
16,ZKSCAN1,5.720729,,1.0606797467217766e-08,2.508034083252929e-06
16,ST18,5.717713,,1.0796732600066947e-08,2.5303528269696724e-06
16,ARFGEF3,5.710033,,1.1295437511858754e-08,2.624009400232942e-06
16,FNBP1L,5.708003,,1.1430926297720321e-08,2.632393227326324e-06
16,TMEM59,5.677839,,1.3640709965406195e-08,3.0875805300329248e-06
17,S100A6,8.337876,,7.563646770955289e-17,2.0030805743520893e-12
17,FABP1,7.553992,,4.221167839673115e-14,1.5969883985437584e-10
17,PHGR1,6.8239727,,8.855667754279788e-12,1.3029147174255091e-08
17,LGALS4,6.311124,,2.7701650132779886e-10,2.1577141190188523e-07
17,ALDOB,5.988729,,2.114870279521152e-09,1.0981982276972288e-06
17,KRT8,5.9787745,,2.248222337870639e-09,1.123390041015625e-06
17,ANPEP,5.772789,,7.797010992288459e-09,3.330455517883472e-06
17,LGALS3,5.733483,,9.838902337678439e-09,4.135930962043461e-06
17,PIGR,5.7100177,,1.129642924810537e-08,4.602512858116531e-06
17,S100A10,5.6294494,,1.8078586415346308e-08,6.5293903352189655e-06
17,ELOB,5.2370768,,1.6313968301243133e-07,4.03778338805441e-05
17,MT-ND5,5.1044445,,3.3176790295021037e-07,7.143259653520668e-05
17,KRT18,5.0833917,,3.707540517146674e-07,7.691370669442722e-05
17,MT-CO3,4.957067,,7.156525765761538e-07,0.00013537590846761632
17,TSPAN8,4.9487166,,7.470443369402937e-07,0.00013932376883936477
17,ROMO1,4.801847,,1.572089841184759e-06,0.00026127994156408495
17,GAPDH,4.7694163,,1.8476042075056035e-06,0.00029654607410527814
17,MT-ATP6,4.7420382,,2.115784458686767e-06,0.0003335257132107241
17,MT-CO2,4.614815,,3.934452295246224e-06,0.0005398761665026204
17,MT-ND4,4.5881124,,4.472718466169703e-06,0.0006043418527529196
17,FTH1,4.574142,,4.7817596893573466e-06,0.0006363585017751287
17,RPLP0,4.143478,,3.420776741722746e-05,0.0032942701982197633
17,MT-CYB,4.1390104,,3.4880701549471075e-05,0.003334821729727951
17,SPINK1,4.0763597,,4.5746196692251854e-05,0.0041272915747289805
17,TXN,3.982225,,6.827312038981269e-05,0.005813752563612249
17,MT-CO1,3.964595,,7.352064934527608e-05,0.0061035967291879194
17,KRT20,3.9088802,,9.272488401979895e-05,0.007159280185120512
17,PLCG2,3.8752115,,0.0001065321109942627,0.007947295480171998
17,RPS15,3.846995,,0.00011957534516970238,0.008699763368486891
17,FTL,3.778071,,0.00015804789446406838,0.010623305556070871
17,MT-ND1,3.4720678,,0.0005164660141338898,0.02752026046742013
17,RPL8,3.3412755,,0.0008339442677527152,0.03867777741343997
17,PCK1,3.314865,,0.0009168736619170752,0.041295178892091666
17,SMIM22,3.2935846,,0.0009891859571535052,0.043661019505493795
17,KRT19,3.2905273,,0.000999998180543804,0.0440648116727813
17,MT-ND2,3.2873023,,0.0010115219790012913,0.044351219486574826
17,SI,3.2767286,,0.0010501724844093757,0.04566784549197619
17,RPS26,3.1683393,,0.0015331250139760195,0.059884586644729974
17,C15orf48,3.1616914,,0.0015685564216771158,0.061088352522463314
17,DMBT1,3.0792267,,0.0020753872344687267,0.07603455393999282
17,MAOA,3.035698,,0.0023997956420660493,0.08451301594259998
17,VIL1,3.0154753,,0.0025657685379687238,0.08859093636378841
17,RPL36,2.9933777,,0.0027590804054782488,0.0936778543311288
17,AGR2,2.896736,,0.003770670702372397,0.11817594344488544
17,MT-ND6,2.825954,,0.004714002673125113,0.13917606777299038
17,EPCAM,2.8204372,,0.00479582625348577,0.14028300875898292
17,MT-ND3,2.7293422,,0.0063460796004654145,0.1716682595088106
17,SERF2,2.6891763,,0.007162858801820397,0.1879420904205831
17,SLC25A6,2.6708927,,0.007564980728247262,0.1946302634191437
17,CDX1,2.6505497,,0.008036092351632083,0.20159551215957788
18,BANK1,7.2062407,,5.751772315254133e-13,1.523241862248752e-08
18,NKG7,6.6337695,,3.272211178644878e-11,4.3328984322026154e-07
18,CD79A,6.4895515,,8.609230352800846e-11,7.599941581107494e-07
18,CTSW,6.3782425,,1.791315138932797e-10,9.299977984289528e-07
18,HLA-DPB1,6.365944,,1.9409251747945852e-10,9.299977984289528e-07
18,TNFRSF13C,6.3533316,,2.107007057574186e-10,9.299977984289528e-07
18,HLA-DPA1,6.1385975,,8.325313005963802e-10,3.1497037762419908e-06
18,KLRD1,6.1026177,,1.0434523804289442e-09,3.4542186738624665e-06
18,MS4A1,6.0826263,,1.1822973827305475e-09,3.4789757318725657e-06
18,CD37,5.849925,,4.91794340351262e-09,1.1835400008422174e-05
18,CD74,5.847282,,4.996699890079672e-09,1.1835400008422174e-05
18,HLA-DRA,5.8355026,,5.362866748520413e-09,1.1835400008422174e-05
18,LY9,5.693538,,1.2443332723399214e-08,2.5348983116444724e-05
18,JUND,5.6652203,,1.4683581145911378e-08,2.7776091391940785e-05
18,HLA-DQA1,5.6118307,,2.001970990603797e-08,3.355148320887908e-05
18,HLA-DMB,5.609677,,2.0270503014842175e-08,3.355148320887908e-05
18,HLA-DQB1,5.5801363,,2.4033009113011494e-08,3.743918707881667e-05
18,BTG1,5.4269195,,5.733490885221713e-08,8.435557728518146e-05
18,AREG,5.399442,,6.68484960296574e-08,9.317624843965352e-05
18,HLA-DQA2,5.3280625,,9.926591984879693e-08,0.00013144296776778445
18,CST7,5.2768273,,1.3143957847101292e-07,0.00016575782650703978
18,IGHM,5.2599983,,1.440565419822463e-07,0.00017341133642344677
18,ISG20,5.1935005,,2.063763794509897e-07,0.00023762894160872001
18,HLA-DRB1,5.157421,,2.503741407334643e-07,0.000276277432043514
18,CXCR4,5.1221366,,3.020932503042039e-07,0.00029071184351088335
18,DUSP2,5.119348,,3.065935485159799e-07,0.00029071184351088335
18,LINC00926,5.1184163,,3.0811214040892496e-07,0.00029071184351088335
18,GZMA,5.115032,,3.1368767245368527e-07,0.00029071184351088335
18,HLA-DRB5,5.1122513,,3.183417083342377e-07,0.00029071184351088335
18,CD79B,5.096286,,3.4638207452044416e-07,0.0003057745493174974
18,SMAP2,5.083299,,3.7093431152646207e-07,0.0003168855926501708
18,DNAJA1,4.9558873,,7.20008786767402e-07,0.0005958747718737846
18,XCL2,4.9037204,,9.403835767062148e-07,0.0007363330600104813
18,TSC22D3,4.902689,,9.453356508083059e-07,0.0007363330600104813
18,KLF2,4.8682446,,1.1259396455636223e-06,0.0008519502752417546
18,CD83,4.8330817,,1.344354401332597e-06,0.0009889593780691992
18,SYTL3,4.825794,,1.3944641601771527e-06,0.0009980971447019333
18,GRASP,4.809592,,1.5123883129821123e-06,0.0010540152550711915
18,CMC1,4.7985764,,1.5979745972726689e-06,0.001085106698963387
18,GPR18,4.7758117,,1.7898367283237765e-06,0.0011850061519049643
18,ZEB2,4.7521157,,2.0129933144089498e-06,0.0013002463889144444
18,IFT57,4.7391214,,2.146468348800544e-06,0.0013534505066972573
18,SLA,4.7341485,,2.19976722679836e-06,0.0013548008248209526
18,CCL5,4.709543,,2.4827283833936964e-06,0.001480621772918878
18,RALGPS2,4.7068386,,2.515877347028264e-06,0.001480621772918878
18,BCL11A,4.689651,,2.736715799789879e-06,0.0015755748809964212
18,IGHD,4.6797967,,2.871598166286847e-06,0.0016180539199526505
18,CD69,4.6632657,,3.11230710018839e-06,0.0017171506027976902
18,TUBA4A,4.6424108,,3.4436712737783534e-06,0.001861198904968819
18,METRNL,4.624887,,3.748028430952077e-06,0.001985180738738077
19,ABLIM1,4.8635397,,1.1530476898538102e-06,0.029803005932635376
19,ARL4D,4.625127,,3.7436896112893858e-06,0.029803005932635376
19,YME1L1,4.586775,,4.501454658858192e-06,0.029803005932635376
19,INTS6,4.3879657,,1.1441577950837263e-05,0.056524893698284444
19,EGR1,4.3196063,,1.563078474290804e-05,0.056524893698284444
19,DDX3Y,4.299832,,1.7092777050983544e-05,0.056524893698284444
19,HNRNPH1,4.2956595,,1.7417471875932425e-05,0.056524893698284444
19,BCL11B,4.2738867,,1.9209456756581957e-05,0.056524893698284444
19,TNRC6C,4.123443,,3.732505931707724e-05,0.09666899539930164
19,BRD2,4.1066003,,4.015251102187509e-05,0.09666899539930164
19,TCF7,4.0655913,,4.7910854751203546e-05,0.10573526386467695
19,LEF1,4.037055,,5.412638500520167e-05,0.11026377339175046
19,NAP1L1,3.9008849,,9.584170544387323e-05,0.18129827751929248
19,AAK1,3.850093,,0.00011807303557182998,0.20629093822268826
19,RPL9,3.8368294,,0.0001246329725319266,0.20629093822268826
19,RPS17,3.8073928,,0.00014043953264486622,0.21012895704315038
19,JUNB,3.8032315,,0.000142820723738878,0.21012895704315038
19,RPL38,3.7477403,,0.00017843489230183528,0.24871006593839493
19,KCNQ1OT1,3.6687086,,0.00024377886487258143,0.3227997839210287
19,ZFAS1,3.6463318,,0.0002660103833433342,0.3354644277181676
19,MED13L,3.6322448,,0.0002809662415507652,0.33821949886313246
19,RPL31,3.6119215,,0.0003039365377192547,0.34996310123560964
19,GADD45B,3.5772038,,0.00034728944580915004,0.38228853377076777
19,HEXIM1,3.566795,,0.0003613739226611976,0.38228853377076777
19,RPS3A,3.5568583,,0.00037531631152210704,0.38228853377076777
19,RPL21,3.5460215,,0.00039109435907906334,0.38360562635151235
19,H2AFZ,3.5009828,,0.00046354578635316216,0.43843153785681405
19,H2AFX,3.4640362,,0.0005321350130606373,0.46975105169616194
19,WDR74,3.4353793,,0.0005917252962362107,0.4897081568819865
19,CITED2,3.4093792,,0.0006511089198351059,0.5170851925251381
19,POLG2,3.404087,,0.0006638559281748553,0.5170851925251381
19,FAM133B,3.3897038,,0.000699682137790905,0.5294194872890439
19,TPT1,3.3087065,,0.0009372803070745581,0.6878712334753998
19,RPL34,3.3016906,,0.0009610405029109162,0.6878712334753998
19,SAP18,3.2921822,,0.000994132224266566,0.6928316761908281
19,RPL23,3.249526,,0.001155975070313319,0.7788883898651778
19,PABPC1,3.2275116,,0.001248719179655904,0.7788883898651778
19,TSPYL2,3.2274349,,0.001249054682008345,0.7788883898651778
19,RPS6,3.2228124,,0.0012693864669655677,0.7788883898651778
19,AL445686.2,3.2172897,,0.0012940788110889184,0.7788883898651778
19,HOOK2,3.1832197,,0.0014564706416532868,0.8571491556200888
19,ADD3,3.1654766,,0.0015482916291662094,0.8732693676667693
19,RPS4Y1,3.165191,,0.0015498115878238173,0.8732693676667693
19,UBE2S,3.1530695,,0.0016156335628095223,0.8913921592475953
19,RPL7,3.1460314,,0.0016550218812592544,0.8944886628854863
19,SNHG8,3.1302977,,0.0017462929510735472,0.9101402478652056
19,RSBN1,3.1162984,,0.0018313679429155442,0.9101402478652056
19,RASA2,3.113894,,0.0018463584496534052,0.9101402478652056
19,TUBB4B,3.1069658,,0.0018901828959176192,0.9101402478652056
19,TUBA1A,3.0991263,,0.0019409228320319764,0.9148330979121485
